match_id,event_id,scout_name,team_num,match_num,auton_midline,auton_scored_high,auton_shot_high,auton_high_percent,auton_scored_low,auton_shot_low,auton_low_percent,auton_gears,auton_rotors,driver_skill,human_skill,defense_skill,shooter_range,bot_type,fuel_loading_method,high_balls_scored,high_balls_shot,high_balls_percent,low_balls_scored,low_balls_shot,low_balls_percent,gears_loading_method,gears_placed,gears_attempted,teleop_rotors,climb,comments
943,2,Sanjna,4342,97,no,0,0,0,0,0,0,1,1,4,4,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,7 sec climb
944,2,Sanjna,272,96,no,0,0,0,0,0,0,1,1,2,4,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,3,yes,6 sec climb - gets easily psyched out by weak defense
945,2,Jack,5895,99,yes,22,22,100,0,0,0,0,0,3,4,4,UNKNOWN,Shooter,Human,0,0,0,0,0,0,Human,1,1,3,yes,stopped mid match
946,2,Ethan,1923,99,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,played a lot of defense
947,2,Sanjit,3314,99,yes,0,0,10,0,0,0,0,0,4,3,4,airship and field,Gear,Floor,0,0,0,0,0,0,Human,2,2,4,yes,1 second climb
948,2,Joseph,1640,99,no,2,8,25,0,0,0,1,1,4,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,4,yes,4 sec climb - 25 penalty points
949,2,,4575,99,no,5,7,0,0,0,0,0,0,5,3,3,UNKNOWN,Stand-Alone,Autoloader,2,9,20,0,0,0,Human,1,1,3,yes,1-2 sec climb
950,2,Sanjna,834,99,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,5 sec climb
951,2,Ethan,1279,100,no,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
952,2,Jack,365,100,yes,3,5,60,0,0,0,0,0,3,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,3,3,4,yes,
953,2,Sanjit,223,100,no,0,0,10,0,0,0,0,1,5,5,5,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,4,4,4,no,climber broke
954,2,Joseph,2607,100,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,5,5,4,yes,4 sec hang - can pick up gears well
955,2,Sanjna,219,100,yes,0,0,35,0,0,0,0,0,2,3,1,Key,Gear,Floor,0,0,50,0,0,0,Human,1,1,4,yes,7 sec climb -
956,2,Jason,3142,100,yes,0,0,0,0,0,0,0,0,5,5,5,UNKNOWN,Gear,Human,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,3 sec climb
957,2,Ethan,486,101,yes,0,0,0,0,0,0,0,0,2,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,3,no,
958,2,Jack,1218,101,yes,5,10,50,0,0,0,0,0,3,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,2,2,3,no,Defense God
959,2,Sanjit,341,101,yes,9,15,0,0,0,0,0,1,4,4,3,Close Launchpad,Shooter,Floor,0,0,90,0,0,0,Human,1,2,3,yes,seemed lost when about to shoot
960,2,Joseph,303,101,yes,4,5,80,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,3,yes,
961,2,Jason,102,101,no,0,0,0,0,0,0,0,0,4,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,no,
962,2,Sanjna,222,101,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,yes,5 sec climb
963,2,Ethan,5181,102,yes,0,0,0,0,0,0,1,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,1,1,2,yes,BAD HP
964,2,Jack,5420,102,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
965,2,Jack,3637,103,yes,0,0,0,0,0,0,0,0,2,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,2,yes,WOW BAD
966,2,Ethan,3929,103,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,3,4,3,yes,
967,2,sanjina,1257,104,yes,0,0,0,0,0,0,1,0,4,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
968,2,Sanjina,816,103,yes,0,0,0,0,0,0,0,0,4,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,yes,
969,2,Jason,1370,104,no,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,yes,doesn't do anything
970,2,jason,1807,103,no,0,0,0,0,0,0,1,1,5,5,5,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,"really fast, stable"
971,2,Jason,4342,102,no,0,0,0,0,0,0,0,0,4,4,4,Key,Shooter,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,no,no impact throughout the match
972,2,Josph,272,104,yes,8,10,0,0,0,0,0,0,3,3,3,UNKNOWN,Shooter,UNKNOWN,15,20,0,0,0,0,Floor,3,3,4,yes,
973,2,Sanjit,708,104,yes,0,0,0,0,0,0,0,1,5,4,4,UNKNOWN,Shooter,Floor,12,15,0,0,0,0,Floor,2,2,4,yes,
974,2,Sanjit,11,103,no,0,0,0,0,0,0,0,1,5,4,4,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,4,5,0,yes,slow climb
975,2,Josph,2590,103,yes,2,40,0,0,0,0,0,1,3,3,3,Key,Shooter,UNKNOWN,28,40,0,0,0,0,Human,2,2,4,no,
976,2,Joseph,747,102,yes,5,7,0,0,0,0,1,1,3,3,3,UNKNOWN,Shooter,Floor,26,40,0,0,0,0,UNKNOWN,2,2,3,yes,
977,2,Sanjit,5407,102,no,0,0,0,0,0,0,0,0,3,3,4,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
978,2,Ethan,225,104,yes,0,8,0,0,0,0,0,0,4,3,4,UNKNOWN,Shooter,Floor,0,0,60,0,0,0,UNKNOWN,2,2,3,yes,
979,2,Jack,5895,104,yes,32,40,0,0,0,0,0,0,3,4,4,UNKNOWN,Shooter,Autoloader,12,15,0,0,0,0,UNKNOWN,0,0,3,yes,aimless driveing'
980,2,Cole,1923,105,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,5,4,yes,really easy time loading
981,2,Joseph,1279,105,yes,0,0,0,0,0,0,1,1,2,2,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,0,no,
982,2,Connor,193,105,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,6,6,0,yes,
983,2,Ava,293,105,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
984,2,Davis,2458,105,no,0,0,0,0,0,0,0,0,2,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,1,2,yes,strat was to collect gears for 193 -  slow
985,2,Brianna,2539,105,no,0,80,0,0,0,0,0,1,3,3,4,Key,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Floor,2,2,4,yes,
986,2,Davis,1391,106,no,3,10,0,0,0,0,1,1,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,5,5,0,yes,
987,2,Ava,5401,106,yes,4,11,0,0,0,0,0,0,4,3,3,UNKNOWN,Stand-Alone,Autoloader,2,14,0,0,0,0,Human,3,3,2,yes,consistant
988,2,Connor,316,106,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,2,3,0,yes,
989,2,Brianna,3142,106,yes,0,0,0,0,0,0,0,1,3,4,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,yes,fast cycle times
990,2,Cole,834,106,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,3,3,0,yes,
991,2,Davis,203,107,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,1,1,3,no,lost coms for last 100 secs of match
992,2,Sanjina,1712,106,yes,0,0,0,0,0,0,1,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,4,yes,
993,2,Brianna,4575,107,yes,0,0,0,0,0,0,0,1,5,3,3,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,no,
994,2,Ava,1640,107,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,tried to shoot but didn't
995,2,Cole,3974,107,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
996,2,Connor,6226,107,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,yes,
997,2,Joseph,223,107,yes,4,8,0,0,0,0,0,0,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,no,
998,2,Davis,555,108,no,0,0,0,0,0,0,0,0,4,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,0,yes,
999,2,Cole,1495,108,no,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1000,2,Ava,4750,108,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
1001,2,Sanjits,3314,108,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1002,2,Connor,4285,108,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,0,yes,
1003,2,Brianna,219,108,yes,8,10,0,0,0,0,1,1,5,4,4,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,yes,
1004,2,DAvis,103,109,no,3,9,0,0,0,0,0,0,5,5,2,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,3,yes,droped off 5 gears for 75 to deliver
1005,2,Sanjits,75,109,no,0,0,0,0,0,0,1,0,4,1,4,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,0,0,0,yes,
1006,2,Connor,433,109,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,no,
1007,2,Ava,2607,109,yes,0,0,0,0,0,0,1,0,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1008,2,Cole,4637,109,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,4,4,0,yes,
1009,2,Brianna,1495,109,yes,0,0,0,0,0,0,0,0,4,3,4,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,yes,
1010,2,Davis,1676,110,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,Human,3,3,0,0,0,0,Human,4,4,4,yes,
1011,2,Cole,365,110,yes,6,10,0,0,0,0,1,1,4,4,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,25,0,0,0,Human,3,3,0,yes,
1012,2,Connor,56,110,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,0,0,0,yes,
1013,2,Sanjit,25,110,yes,0,0,0,0,0,0,1,1,4,3,4,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,no,gear fell out at the loading station
1014,2,Ava,2600,110,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1015,2,Bri,2729,110,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,3,yes,
1016,2,Davis,1712,111,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,3,no,time ran out during climb / penalty for touching during last 20 secs
1017,2,Connor,1807,111,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,no,
1018,2,Bri,272,111,yes,0,0,0,0,0,0,1,1,5,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
1019,2,Cole,102,111,yes,0,0,0,0,0,0,0,1,3,3,3,Key,Gear,Floor,0,0,0,0,0,0,Human,2,2,4,yes,missed shots into the low goal
1020,2,Ava,1923,111,yes,0,0,0,0,0,0,1,1,4,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,no,played defense at the end - ran out of time during climb
1021,2,Sanjit,816,111,yes,0,0,0,0,0,0,1,1,2,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,fast but reckless driving
1022,2,Davis,316,112,yes,0,0,0,0,0,0,0,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,floor loader isnt great...
1023,2,David,3929,112,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,reckless driving
1024,2,Cole,5181,112,yes,0,0,0,0,0,0,0,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
1025,2,Bri,203,112,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
1026,2,Ava,1391,112,yes,1,7,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,1,1,0,yes,bad defense
1027,2,Connor,2458,112,yes,0,0,0,0,0,0,0,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,3,yes,
1028,2,Davis,3974,113,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,0,yes,Fast climb
1029,2,Connor,5407,113,yes,2,10,20,0,0,0,0,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
1030,2,Cole,708,113,yes,2,20,10,0,0,0,0,1,3,3,2,Key,Gear,Floor,9,20,45,0,0,0,Floor,5,5,4,yes,
1031,2,Bri,3314,113,yes,6,10,60,0,0,0,0,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
1032,2,David,1279,113,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
1033,2,Davis,219,114,yes,0,0,0,0,0,0,0,1,1,3,2,Key,Gear,Floor,1,20,10,0,0,0,UNKNOWN,2,2,3,no,"touched a robot trying to climb, giving them the free climb points"
1034,2,Connor,1218,114,yes,2,10,20,0,0,0,0,1,3,3,4,Close Launchpad,Shooter,Floor,9,47,17,0,0,0,Floor,1,1,3,yes,
1035,2,Cole,486,114,yes,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,3,no,gear under drive base / went to shoot instead of hanging
1036,2,Ava,75,114,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,yes,slow hang
1037,2,Bri,4575,114,yes,6,10,60,0,0,0,0,0,4,4,4,Key,Gear,Floor,0,1,0,0,0,0,Human,2,2,3,yes,
1038,2,David,293,114,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1039,2,Ethan,5420,115,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,good defense
1040,2,,1403,115,yes,0,0,0,0,0,0,1,1,2,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,3,yes,
1041,2,Snajna,555,115,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,
1042,2,Bri,222,115,yes,0,0,0,0,0,0,0,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,4,yes,
1043,2,David,103,115,yes,0,0,0,0,0,0,1,1,4,5,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,no,
1044,2,Ethan,56,116,yes,0,0,0,0,0,0,0,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1045,2,Joseph,25,116,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,3,yes,
1046,2,David,3142,116,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,needed all 30 seconds to climb
1047,2,Bri,4285,116,yes,0,0,0,0,0,0,0,1,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
1048,2,Sanjna,6226,116,yes,0,0,0,0,0,0,1,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,bumpers came off
1049,2,REDACTED,5401,117,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,no,the robot broke
1050,2,David,1495,117,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,no,
1051,2,Sanjna,341,117,yes,0,2,0,0,0,0,1,1,4,5,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,we were hit hard with defense
1052,2,Joseph,2590,117,yes,14,20,70,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,4,yes,
1053,2,Bri,223,117,yes,0,0,0,0,0,0,1,1,4,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,3,yes,
1054,2,Ethan,4342,118,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,0,no,fast gear cycle
1055,2,Joseph,2729,118,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,no,fell off rope
1056,2,David,2539,118,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,missed in auto
1057,2,David,2539,118,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
1058,2,Bri,4750,118,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,gear kept falling out at HP station
1059,2,Sanjna,5895,118,yes,1,10,10,0,0,0,0,0,4,3,4,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,0,1,3,yes,
1060,2,Ethan,747,119,yes,3,10,30,0,0,0,0,0,3,3,3,Key,Stand-Alone,Floor,2,30,0,0,0,0,Human,2,2,3,no,easily pushed around - bad at HP station
1061,2,David,2600,119,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,no,trouble loading - climber broke down
1062,2,Joseph,834,119,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,4,yes,
1063,2,Bri,303,119,yes,0,0,0,0,0,0,1,1,5,4,4,Key,Gear,Floor,10,30,33,0,0,0,Human,4,4,3,yes,
1064,2,Sanjna,193,119,yes,0,0,0,0,0,0,0,0,3,4,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,
1065,2,Ethan,11,120,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,5,5,0,yes,
1066,2,Joseph,1640,120,yes,6,8,75,0,0,0,0,1,3,3,3,UNKNOWN,Gear,Floor,12,20,60,0,0,0,UNKNOWN,2,3,0,yes,
1067,2,Sanjna,2607,120,yes,0,0,0,0,0,0,1,0,3,3,1,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
1068,2,Bri,1676,120,yes,0,0,0,0,0,0,1,1,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
1069,2,David,1257,120,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,4,4,0,yes,
1070,4,James,4505,1,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,no,required lots of setup to place a gear
1071,4,Emily,4638,1,yes,0,0,0,0,0,0,1,0,4,4,4,UNKNOWN,UNKNOWN,Human,0,0,0,0,0,0,Human,2,2,1,yes,
1072,4,Katie,303,1,yes,0,0,0,0,0,0,1,0,5,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,5,3,yes,
1073,4,Caleb,271,1,yes,0,0,0,0,0,0,0,1,2,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
1074,4,Damian,2729,1,yes,0,0,0,0,0,0,1,1,2,4,2,Field,Gear,Floor,0,0,0,0,0,0,Human,3,3,2,yes,Bad shooter. Rigid movement
1075,4,Ethan,4637,1,no,0,0,0,0,0,0,0,1,1,1,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,0,1,3,no,floor loader never worked
1076,4,James,533,2,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,yes,
1077,4,Emily,747,2,yes,0,0,0,0,0,0,0,0,2,3,5,UNKNOWN,UNKNOWN,Human,0,0,0,0,0,0,UNKNOWN,0,0,0,no,
1078,4,Katie,203,2,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,2,yes,
1079,4,Ethan,321,2,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,1,2,no,"had two gears in robot, tried to play defense"
1080,4,Ethan,87,2,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,no,
1081,4,Damian,87,2,yes,0,0,0,0,0,0,0,0,2,2,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,1,yes,
1082,4,Katie,3941,3,yes,0,0,0,0,0,0,0,0,2,4,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,0,no,
1083,4,Ethan,1626,3,no,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,no,
1084,4,Caleb,2495,3,yes,0,0,0,0,0,0,0,0,3,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,no,
1085,4,Emily,5310,3,yes,0,0,0,0,0,0,1,0,4,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,0,0,0,yes,
1086,4,Damian,1626,3,yes,0,0,0,0,0,0,1,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,0,no,promising
1087,4,James,1218,3,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,no,
1088,4,Caleb,1089,4,yes,0,0,0,0,0,0,0,0,4,4,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,yes,
1089,4,Katie,1370,4,yes,0,0,0,0,0,0,0,0,2,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,2,2,yes,
1090,4,Emily,316,4,yes,0,0,0,0,0,0,0,0,1,4,5,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,yes,
1091,4,Demian,316,4,yes,0,0,0,0,0,0,0,0,1,1,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,1,0,yes,
1092,4,Ethan,5420,4,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,0,yes,
1093,4,James,225,3,no,13,21,0,0,0,0,0,1,4,4,3,Airship,Stand-Alone,Autoloader,90,120,0,0,0,0,Human,3,3,3,no,
1094,4,Emily,1640,5,yes,0,0,0,0,0,0,2,1,5,5,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,1,yes,
1095,4,James,6226,5,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
1096,4,Caleb,369,5,yes,0,0,0,0,0,0,0,1,4,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,2,no,
1097,4,Katie,341,5,yes,0,12,0,0,0,0,0,1,4,3,1,Key,Gear,Floor,4,20,20,0,0,0,Human,4,0,2,yes,
1098,4,Ethan,2180,5,no,1,1,0,0,0,0,1,0,2,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,UNKNOWN,2,2,2,yes,
1099,4,Damian,2180,5,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Human,1,2,2,yes,good at defending
1100,4,Emily,533,6,yes,0,0,0,0,0,0,1,1,5,4,4,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,1,1,0,yes,
1101,4,Ethan,4637,6,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,2,no,
